ACURA,,,,,,,,,,,,,
Hyundai ,"Accent , V - 1,5",2004-,защита картера и КПП ,111.02301.1,111.02301.1.jpg,"1,8 мм",+,9 мин.,735,709,96,10.8,1460
Hyundai ,"Avante , V - 1,6",2011-,защита картера и КПП ,111.02324.2,111.02324.2.jpg,"1,8 мм",+,9 мин.,610,790,55,9.5,1580
Hyundai ,"Elantra , V - 1,6",2011-,защита картера и КПП ,111.02324.2,111.02324.2.jpg,"1,8 мм",+,9 мин.,610,790,55,9.5,1580
Hyundai ,"Grandeur , V - 3,0i",2011-,защита картера,111.02331.1,111.02331.1.jpg,"1,8 мм",+,9 мин.,710,880,15,10,1735
Hyundai ,"H1 , V - Все",2007-,защита радиатора и картера ,111.02334.1,111.02334.1.jpg,"1,8 мм",+,6 мин.,620,848,76,7.8,1480
Hyundai ,"H1 , V - Все",2007-,защита КПП часть 1,111.02335.1,111.02335.1.jpg,"1,8 мм",+,7 мин.,620,848,76,7.8,1095
Hyundai ,"H1 , V - Все",2007-,защита КПП часть 2,111.02336.1,111.02336.1.jpg,"1,8 мм",+,5 мин.,620,848,76,7.8,1095
Hyundai ,"i20 , V - 1,2; 1,4; 1,6",2009-,защита картера и КПП ,111.02305.1,111.02305.1.jpg,"1,8 мм",+,5 мин.,750,711,54,8.3,1515
Hyundai ,"i30 , V - все, кроме 1,6D",2012-,защита картера и КПП ,111.02327.1,111.02327.1.jpg,"1,8 мм",+,8 мин.,635,790,41,10.2,1480
Hyundai ,"i40 , V - 2,0",2012-,защита картера и КПП ,111.02342.1,111.02342.1.jpg,"1,8 мм",+,9 мин.,837,940,67,14.1,1885
Hyundai ,"ix35 , V - все",2010-,защита картера и КПП ,111.02319.1,111.02319.1.jpg,"1,8 мм",+,5 мин.,612,766,100,9.5,1515
Hyundai ,"ix35 , V - 2,0",2010-,защита картера (усиленная),111.02323.2,111.02323.2.jpg,"1,8 мм",+,9 мин.,612,766,100,9.5,1430
Hyundai ,"ix55 , V - 3,8",2008-,защита картера и КПП ,111.02306.1,111.02306.1.jpg,"1,8 мм",+,7 мин.,828,870,37,11,1685
Hyundai ,"Matrix , V - 1,6; 1,8",2005-,защита картера и КПП ,111.02314.2,111.02314.2.jpg,"1,8 мм",+,5 мин.,863,1020,85,12.8,1685
Hyundai ,"Porter , V - все",2005-,защита картера и КПП ,111.02307.1,111.02307.1.jpg,"1,8 мм",+,4 мин.,618,563,62,2.8,1665
Hyundai ,"Solaris, V - 1,4; 1,6",2011-,защита картера и КПП ,111.02343.1,111.02343.1.jpg,"1,8 мм",+,10 мин.,696,966,94,9.6,1460
Hyundai ,"Santa Fe ,  V - 2,2D; 2,4i",2012-,защита картера и КПП ,111.02341.1,111.02341.1.jpg,"1,8 мм",+,7 мин.,732,742,60,10.2,1545
Hyundai ,"Santa Fe ,  V - 2,2D; 2,4i",2012-,защита редуктора,111.02337.1,111.02337.1.jpg,"1,8 мм",+,5 мин.,462,277,40,5,1290
Hyundai ,"Santa Fe ,  V - 2,2D; 2,4i    ",2012-,защита топливного бака,111.02338.1,111.02338.1.jpg,"1,8 мм",+,9 мин.,764,612,37,8.9,1430
Hyundai ,"Santa Fe Classic , V - все",2001-,защита картера и КПП ,111.02308.3,111.02308.3.jpg,"1,8 мм",+,7 мин.,722,940,110,11.2,1545
Hyundai ,"Sonata , V - 2,0",2010-,защита картера и КПП ,111.02320.1,111.02320.1.jpg,"1,8 мм",+,7 мин.,754,920,27,9.4,1615
Hyundai ,"Sonata-V , V - 2,0; 2,7",2001-,защита картера и КПП ,111.02310.2,111.02310.2.jpg,"1,8 мм",+,5 мин.,909,717,74,9.8,1615
Hyundai ,"Veloster , V - 1,6",2012-,защита картера и КПП ,111.02328.1,111.02328.1.jpg,"1,8 мм",+,8 мин.,604,790,63,9.5,1665
Hyundai ,"Elantra , V - 1,6; 2,0",2007-2011,защита картера и КПП ,111.02302.2,111.02302.2.jpg,"1,8 мм",+,4 мин.,526,880,45,7.5,1480
Hyundai ,"Elantra XD , V - 1,6",2000-2006,защита картера и КПП ,111.02303.1,111.02303.1.jpg,"1,8 мм",+,6 мин.,730,910,36,10.7,1615
Hyundai ,"Getz , V - 1,1; 1,4; 1,6",2002-2010,защита картера и КПП ,111.02304.2,111.02304.2.jpg,"1,8 мм",+,8 мин.,972,960,59,13.3,1685
Hyundai ,"H1 , V - 2,4; 2,5TD, 2WD; 4WD",1997-2004,защита картера и КПП (2 части),111.02325.1,111.02325.1.jpg,"1,8 мм",+,9 мин.,897,771,220,11.6,2225
Hyundai ,"i30 , V - 1,4; 1,6",2007-2012,защита картера и КПП ,111.02302.2,111.02302.2.jpg,"1,8 мм",+,4 мин.,526,880,45,7.5,1480
Hyundai ,"Matrix , V - 1,6; 1,8",2001-2008,защита картера и КПП,111.02314.2,111.02314.2.jpg,"1,8 мм",+,5 мин.,863,1020,85,12.8,1685
Hyundai ,"Santa Fe , V - 2,7",2006-2009,защита картера и КПП ,111.02309.2,111.02309.2.jpg,"1,8 мм",+,5 мин.,720,865,25,10.3,1565
Hyundai ,"Santa Fe, V - 2,4; 2,2 CRDI",2009-2012,защита картера и КПП ,111.02318.1,111.02318.1.jpg,"1,8 мм",+,7 мин.,718,865,29,10.5,1545
Hyundai ,"Santamo , V - 2,0",1998-2003,защита картера и КПП ,111.02321.1,111.02321.1.jpg,"1,8 мм",+,9 мин.,775,1020,174,12.3,2125
Hyundai ,"Sonata NF , V - 2,0; 2,4",2005-2008,защита картера и КПП ,111.02311.1,111.02311.1.jpg,"1,8 мм",+,6 мин.,714,1042,53,10.8,1580
Hyundai ,"Starex , V - 2,4; 2,5TD, 2WD; 4WD",1997-2004,защита картера и КПП (2 части),111.02325.1,111.02325.1.jpg,"1,8 мм",+,9 мин.,897,771,220,11.6,2225
Hyundai ,"Tucson , V - 2,0; 2,7",2004-2010,защита картера и КПП ,111.02312.1,111.02312.1.jpg,"1,8 мм",+,6 мин.,630,840,91,9,1545
Hyundai ," Tucson L, V - 2,0; 2,7",2004-,защита картера и КПП ,111.02315.1,111.02315.1.jpg,"1,8 мм",+,6 мин.,0,0,0,0,1545
Hyundai ,"Tucson 4WD , V - 2,0; 2,7",2004-,защита редуктора,111.02316.1,111.02316.1.jpg,"1,8 мм",+,4 мин.,602,475,60,7.4,1140
Hyundai ,"Verna , V - 1,4",2006-2010,защита картера и КПП ,111.02805.2,111.02805.2.jpg,"1,8 мм",+,5 мин.,0,0,0,0,1480
ТАГАЗ,,,,,,,,,,,,,
Hyundai ТАГАЗ,"Accent , V - 1,5",2004-,защита картера и КПП ,111.02301.1,111.02301.1.jpg,"1,8 мм",+,9 мин.,735,709,96,10.8,1460
Hyundai ТАГАЗ,"Porter , V - все",2005-,защита картера и КПП ,111.02307.1,111.02307.1.jpg,"1,8 мм",+,4 мин.,618,563,62,2.8,1665
Hyundai ТАГАЗ,"Santa Fe Classic , V - все",2001-,защита картера и КПП ,111.02308.3,111.02308.3.jpg,"1,8 мм",+,7 мин.,722,940,110,11.2,1545
Hyundai ТАГАЗ,"Sonata-V , V - 2,0; 2,7",2001-,защита картера и КПП ,111.02310.2,111.02310.2.jpg,"1,8 мм",+,5 мин.,909,717,74,9.8,1615
Hyundai ТАГАЗ,"С10 , V- 1,3",2011,защита картера и КПП ,111.06108.1,111.06108.1.jpg,"1,8 мм",+,7 мин.,766,714,87,7.5,1545
Hyundai ТАГАЗ,"JAC REIN , V - 2,4",2006-,защита картера и КПП ,111.02308.3,111.02308.3.jpg,"1,8 мм",+,7 мин.,722,940,110,11.2,1545
Hyundai ТАГАЗ,"Road Partner , V - 2,3; 2,9; 3,2",2008-,защита радиатора и картера ,111.06101.3,111.06101.3.jpg,"1,8 мм",+,6 мин.,937,646,120,10.8,1530
Hyundai ТАГАЗ,"Road Partner , V - 2,3; 2,9; 3,2",2008-,защита КПП,111.06102.1,111.06102.1.jpg,"1,8 мм",+,5 мин.,937,646,120,10.8,1190
Hyundai ТАГАЗ,"Road Partner , V - 2,3; 2,9; 3,2",2008-,защита РК,111.06103.1,111.06103.1.jpg,"1,8 мм",+,6 мин.,937,646,120,10.8,1190
Hyundai ТАГАЗ,"Tager (дизель/бензин), V -все",2008-,защита радиатора и картера ,111.06101.3,111.06101.3.jpg,"1,8 мм",+,6 мин.,937,646,120,10.8,1530
Hyundai ТАГАЗ,"Tager (бензин) , V - 2,3; 2,9; 3,2",2008-,защита КПП,111.06102.1,111.06102.1.jpg,"1,8 мм",+,5 мин.,937,646,120,10.8,1190
Hyundai ТАГАЗ,"Tager (бензин) , V - 2,3; 2,9; 3,2",2008-,защита РК,111.06103.1,111.06103.1.jpg,"1,8 мм",+,6 мин.,937,646,120,10.8,1190
Hyundai ТАГАЗ,"Tager (дизель) , V - 2,6TD; 2,9TD ",2008-,защита КПП,111.06105.1,111.06105.1.jpg,"1,8 мм",+,5 мин.,533,571,15,4,1190
Hyundai ТАГАЗ,"Tager (дизель) , V - 2,6TD; 2,9TD ",2008-,защита РК,111.06106.1,111.06106.1.jpg,"1,8 мм",+,5 мин.,533,571,15,4,1190
Hyundai ТАГАЗ,"Vortex Corda , V - 1,5",2010-,защита картера и КПП ,111.06107.1,111.06107.1.jpg,"1,8 мм",+,6 мин.,640,592,68,6.5,1600
Hyundai ТАГАЗ,"Vortex Estina, V - 1,6",2013-,защита картера и КПП ,111.06109.1,111.06109.1.jpg,"1,8 мм",+,6 мин.,941,791,66,11,2040
Hyundai ТАГАЗ,"Vortex Estina , V - 1,6; 2,0",2008-2012,защита картера и КПП ,111.00902.3,111.00902.3.jpg,"1,8 мм",+,7 мин.,1050,773,79,11.1,1545
Hyundai ТАГАЗ,"Elantra XD , V - 1,6",2003-2006,защита картера и КПП ,111.02303.1,111.02303.1.jpg,"1,8 мм",+,6 мин.,730,910,36,10.7,1615
Hyundai ТАГАЗ,"С100 (Vega) , V- 1,6",2009-2010,защита картера и КПП ,111.06104.1,111.06104.1.jpg,"1,8 мм",+,6 мин.,702,880,66,10.3,1580
INFINITI,,,,,,,,,,,,,
Infiniti,"Infiniti J30, V - 3,0",1992-1997,защита картера,111.04130.1,111.04130.1.jpg,"1,8 мм",+,7 мин.,742,1039,86,11,2125
JAC,,,,,,,,,,,,,
Jac,"S5 , V - 2,0; 2,0T",2012-,защита картера и КПП,111.09201.1,111.09201.1.jpg,"1,8 мм",+,7 мин.,630,805,100,11.2,1540
KIA,,,,,,,,,,,,,
Kia ,"Bongo III , V - 2,9",2008-,защита радиатора  ,111.02819.2,111.02819.2.jpg,"1,8 мм",+,6 мин.,0,0,0,0,1430
Kia ,"Bongo III , V - 2,9",2008-,защита картера,111.02820.1,111.02820.1.jpg,"1,8 мм",+,5 мин.,899,695,145,10.3,1480
Kia ,"Ceed , V - все",2012-,защита картера и КПП ,111.02327.1,111.02327.1.jpg,"1,8 мм",+,8 мин.,635,790,41,10.2,1480
Kia ,"Cerato , V - 1,6",2013-,защита картера и КПП ,111.02327.1,111.02327.1.jpg,"1,8 мм",+,8 мин.,635,790,41,10.2,1480
Kia ,"Mohave , V - все ",2009-,защита радиатора  ,1.02813.1,1.02813.1.jpg,"1,8 мм",+,5 мин.,489,875,149,7,1275
Kia ,"Mohave , V - все ",2009-,защита картера,111.02814.1,111.02814.1.jpg,"1,8 мм",+,5 мин.,423,643,14,5.3,935
Kia ,"Mohave , V - все ",2009-,защита КПП,111.02815.1,111.02815.1.jpg,"1,8 мм",+,4 мин.,785,713,13,8.7,1275
Kia ,"Mohave , V - все ",2009-,защита РК,111.02816.1,111.02816.1.jpg,"1,8 мм",+,4 мин.,891,469,22,5.7,1020
Kia ,"Optima , V - 2,4",2012-,защита картера и КПП ,111.02824.1,111.02824.1.jpg,"1,8 мм",+,9 мин.,711,930,24,12,1735
Kia ,"Picanto , V - все",2011-,защита картера и КПП ,111.02818.2,111.02818.2.jpg,"1,8 мм",+,7 мин.,638,863,43,12,1735
Kia ,"Rio картер, V - 1,4; 1,6",2011-,защита картера и КПП ,111.02343.1,111.02343.1.jpg,"1,8 мм",+,10 мин.,696,966,94,9.6,1460
Kia ,"Sorento,  V - 2,2D; 2,4i ",2012-,защита картера и КПП ,111.02823.1,111.02823.1.jpg,"1,8 мм",+,7 мин.,725,742,84,10.1,1545
Kia ,"Sorento ,  V - 2,2D; 2,4i",2012-,защита редуктора,111.02337.1,111.02337.1.jpg,"1,8 мм",+,5 мин.,462,277,40,5,1290
Kia ,"Sorento ,  V - 2,2D; 2,4i",2012-,защита топливного бака,111.02338.1,111.02338.1.jpg,"1,8 мм",+,9 мин.,764,612,37,8.9,1430
Kia ,"Soul , V - все",2009-2014,защита картера и КПП ,111.02806.2,111.02806.2.jpg,"1,8 мм",+,5 мин.,851,726,73,10.4,1545
Kia ,"Sportage , V - все",2010-,защита картера и КПП ,111.02319.1,111.02319.1.jpg,"1,8 мм",+,5 мин.,612,766,100,9.5,1515
Kia ,"Sportage , V - 2,0",2010-,защита картера (усиленная),111.02323.2,111.02323.2.jpg,"1,8 мм",+,9 мин.,612,766,100,9.5,1430
Kia ,"Soul , V - 1,6",2014-,защита картера и КПП ,111.02827.1,111.02827.1.jpg,"1,8 мм",+,9 мин.,665,930,100,11.6,1820
Kia ,"Vengа , V - все",2011-,защита картера и КПП ,111.02817.1,111.02817.1.jpg,"1,8 мм",+,4 мин.,710,785,34,9.4,1545
Kia ,"Carens , V - 2,0",2007-,защита картера и КПП ,111.02801.1,111.02801.1.jpg,"1,8 мм",+,8 мин.,804,920,60,10.9,1650
Kia ,"Ceed , V - 1,4; 1,6; 2,0",2007-2012,защита картера и КПП ,111.02302.2,111.02302.2.jpg,"1,8 мм",+,4 мин.,526,880,45,7.5,1480
Kia ,"Cerato , V - 1,6",2009-2012,защита картера и КПП ,111.02302.2,111.02302.2.jpg,"1,8 мм",+,4 мин.,526,880,45,7.5,1480
Kia ,"Magentis , V - 2,0; 2,7",2006-2010,защита картера и КПП ,111.02803.1,111.02803.1.jpg,"1,8 мм",+,6 мин.,730,1120,40,11.7,1685
Kia ,"Sorento , V - 2,5; 3,3",2005-,защита радиатора  ,1.02807.1,1.02807.1.jpg,"1,8 мм",штатный,5 мин.,391,836,153,5.3,1020
Kia ,"Sorento , V - 2,5; 3,3",2005-,защита картера,111.02808.1,111.02808.1.jpg,"1,8 мм",+,4 мин.,391,836,153,5.3,1240
Kia ,"Sorento , V - 2,5; 3,3",2005-,защита КПП,111.02809.1,111.02809.1.jpg,"1,8 мм",+,4 мин.,391,836,153,5.3,1275
Kia ,"Sorento , V - 2,5; 3,3",2005-,защита РК,111.02810.1,111.02810.1.jpg,"1,8 мм",+,4 мин.,391,836,153,5.3,1275
Kia ,"Sorento , V -2,2; 2,4",2009-2011,защита картера и КПП ,111.02811.1,111.02811.1.jpg,"1,8 мм",+,7 мин.,713,850,52,10.1,1600
Kia ,"Spectra , V - 1,5",2004-2009,защита картера и КПП ,111.02812.1,111.02812.1.jpg,"1,8 мм",+,8 мин.,977,1145,51,15.6,2025
Kia ,"Sportage , V - 2,0; 2,7",2004-2010,защита картера и КПП ,111.02312.1,111.02312.1.jpg,"1,8 мм",+,5 мин.,630,840,91,9,1545
Kia ,"Soul , V - 1,6",2009-2014,защита картера и КПП,111.02806.2,111.02806.2.jpg,"1,8 мм",+,5 мин.,851,726,73,10.4,1545
Kia ,"Picanto , V - 1,0; 1,1",2007-,защита картера и КПП ,111.02804.2,111.02804.2.jpg,"1,8 мм",+,7 мин.,806,950,46,11.3,1580
Kia ,"Rio III , V - 1,4",2005-2011,защита картера и КПП ,111.02805.2,111.02805.2.jpg,"1,8 мм",+,4 мин.,0,0,0,0,1480
LAND ROVER,,,,,,,,,,,,,
Land Rover,"Discovery 4 , V - все",2009-,защита компрессора пневмоподвески,111.03114.1,111.03114.1.jpg,3 мм,+,4 мин.,615,400,135,7.9,4590
Land Rover,"Range Rover Sport , V - все",2005-,защита компрессора пневмоподвески,111.03114.1,111.03114.1.jpg,3 мм,+,4 мин.,615,400,135,7.9,4590
LIFAN,,,,,,,,,,,,,
Lifan ,"Breez , V - 1,3; 1,6",2006-,защита картера и КПП ,111.03301.1,111.03301.1.jpg,"1,8 мм",+,4 мин.,0,0,0,0,1480
Lifan ,"Cebrium МКП, V-1,8",2014-,защита картера и КПП,111.03310.1,111.03310.1.jpg,"1,8 мм",+,8 мин.,0,0,0,0,1665
Lifan ,"Celliya, V - 1.5 ",2014-,защита картера и КПП,111.03309.1,111.03309.1.jpg,"1,8 мм",+,6 мин.,0,0,0,0,1410
Lifan ,"Smily , V - 1,3",2011-,защита картера и КПП ,111.03303.1,111.03303.1.jpg,"1,8 мм",+,6 мин.,0,0,0,0,1545
Lifan ,"Solano , V - 1,6; 1,8",2010-,защита картера и КПП ,111.03302.2,111.03302.2.jpg,"1,8 мм",+,5 мин.,0,0,0,0,1410
Lifan ,"X60 , V - 1,8",2012-,защита картера,111.03307.1,111.03307.1.jpg,"1,8 мм",+,8 мин.,0,0,0,0,1630
Lifan ,"Smily , V - 1,3",2011-2013,защита картера и КПП,111.03303.1,111.03303.1.jpg,"1,8 мм",+,6 мин.,0,0,0,0,1545
LEXUS,,,,,,,,,,,,,
Lexus ,"ES 250, V - 2,5",2012-,защита картера и КПП,111.05781.1,111.05781.1.jpg,"1,8 мм",+,7 мин.,611,970,70,9.6,2295
Lexus ,"ES 350, V - 3,5",2012-,защита картера и КПП,111.05781.1,111.05781.1.jpg,"1,8 мм",+,7 мин.,611,970,70,9.6,2295
Lexus ,"GX 460 , V - 4,6",2009-,защита картера часть 1,111.05783.1,111.05783.1.jpg,"1,8 мм",+,9 мин.,590,820,175,8.5,1430
Lexus ,"GX 460 , V - 4,6",2009-,защита картера часть 2,111.05784.1,111.05784.1.jpg,"1,8 мм",+,8 мин.,480,655,60,5,920
Lexus ,"GX 460 , V - 4,6",2009-,защита КПП и РК,111.05785.1,111.05785.1.jpg,"1,8 мм",+,8 мин.,1090,519,55,12,1715
Lexus ,"LX  570 , V - 5,7",2008-,защита картера часть 1,111.05713.3,111.05713.3.jpg,"1,8 мм",+,6 мин.,650,700,40,8.8,1545
Lexus ,"LX  570 , V - 5,7",2008-,защита картера часть 2,111.05714.3,111.05714.3.jpg,"1,8 мм",+,5 мин.,570,715,20,6,1120
Lexus ,"LX  570 , V - 5,7",2008-,защита КПП,111.05715.4,111.05715.4.jpg,"1,8 мм",+,6 мин.,870,550,40,8.5,1055
Lexus ,"RX 270 , V - все",2008-,защита картера и КПП,111.05781.1,111.05781.1.jpg,"1,8 мм",+,7 мин.,611,970,70,9.6,2295
Lexus ,"ES300 , V - все",1991-1997,защита картера и КПП ,111.05728.1,111.05728.1.jpg,"1,8 мм",+,9 мин.,1149,1066,86,20,2670
Lexus ,"LX  470 , V - 4,7",2002-2007,защита картера,111.05752.1,111.05752.1.jpg,"1,8 мм",+,9 мин.,960,802,176,15.8,2140
Lexus ,"LX  470 , V - 4,7",2002-2007,защита КПП,111.05753.1,111.05753.1.jpg,"1,8 мм",+,9 мин.,960,802,176,15.8,2140
Lexus ,"RX 300 , V-3,0",1997-2003,защита картера и КПП(2 части),111.03204.1,111.03204.1.jpg,"1,8 мм",+,6 мин.,900,976,87,17.1,2515
Lexus ,"RX 300, 330, 350, 400, V - все",2003-2009,защита картера и КПП ,111.03203.1,111.03203.1.jpg,"1,8 мм",+,6 мин.,605,960,69,9.9,2025
LUXGEN,,,,,,,,,,,,,
Luxgen,"7 SUV  V - 2,2L",2013-,защита картера и КПП ,111.08801.1,111.08801.1.jpg,"1,8 мм",+,10 мин.,747,970,107,12.5,2550
MAZDA,,,,,,,,,,,,,
Mazda ,"Mazda 2 , V - 1,5",2008-,защита картера и КПП ,111.03801.2,111.03801.2.jpg,"1,8 мм",+,9 мин.,747,970,107,12.5,1580
Mazda ,"Mazda 3 , V - все",2013-,защита картера и КПП ,111.03817.1,111.03817.1.jpg,"1,8 мм",+,7 мин.,680,942,68,10,1715
Mazda ,"Mazda 5, V - 2,0",2011-,защита картера и КПП ,111.03812.1,111.03812.1.jpg,"1,8 мм",+,9 мин.,831,973,79,11.6,2210
Mazda ,"Mazda 6 , V - 2,0;",2012-,защита картера и КПП ,111.03817.1,111.03817.1.jpg,"1,8 мм",+,7 мин.,680,942,68,10,1715
Mazda ,"BT 50 , V - 2,5",2006-2012,защита картера,1.01821.1,1.01821.1.jpg,"1,8 мм",+,6 мин.,0,0,0,0,1410
Mazda ,"BT 50 , V - 2,5",2006-2012,защита КПП,111.01809.1,111.01809.1.jpg,"1,8 мм",+,4 мин.,726,678,58,8.4,1205
Mazda ,"BT 50 , V - 2,5",2006-2012,защита РК,111.01810.1,111.01810.1.jpg,"1,8 мм",+,2 мин.,492,704,48,4.1,1105
Mazda ,"CX-5 , V - 2,0",2011-,защита картера и КПП ,111.03817.1,111.03817.1.jpg,"1,8 мм",+,7 мин.,680,942,68,10,1715
Mazda ,"CX-7 , V - 2,3",2007-,защита картера и КПП ,111.03806.3,111.03806.3.jpg,"1,8 мм",+,7 мин.,0,0,0,0,1650
Mazda ,"CX-9 , V- 3,7",2007-,защита картера и КПП ,111.03806.3,111.03806.3.jpg,"1,8 мм",+,7 мин.,0,0,0,0,1650
Mazda ,"Demio , V - 1,5",2008-,защита картера и КПП ,111.03801.2,111.03801.2.jpg,"1,8 мм",+,9 мин.,747,970,107,12.5,1580
Mazda ,"Mazda 121 , V - 1,3; 1,8D",1996-2000,защита картера и КПП ,111.03808.1,111.03808.1.jpg,"1,8 мм",+,8 мин.,757,1010,53,10.7,2025
Mazda ,"Mazda 3 , V - 1,6; 2,0",2003-2008,защита картера и КПП ,111.03802.2,111.03802.2.jpg,"1,8 мм",+,10 мин.,905,1035,54,14.3,2125
Mazda ,"Mazda 3 , V - 1,6; 2,0",2009-2013,защита картера и КПП,111.03804.3,111.03804.3.jpg,"1,8 мм",+,10 мин.,747,973,46,11.7,1545
Mazda ,"Mazda 5 , V - все",2005-2010,защита картера и КПП ,111.03802.2,111.03802.2.jpg,"1,8 мм",+,9 мин.,905,1035,54,14.3,2125
Mazda ,"Mazda 6 , V - 1,8; 2,0; 2,5",2007-2012,защита картера и КПП ,111.03805.2,111.03805.2.jpg,"1,8 мм",+,8 мин.,665,880,37,9.6,1545
Mazda ,"Mazda 626 , V - все (кроме 2,5D; 2,5V6)",1997-2002,защита картера и КПП ,111.03811.1,111.03811.1.jpg,"1,8 мм",+,9 мин.,922,1040,63,14.5,2025
Mazda ,"Axela , V - все",2009-,защита картера и КПП ,111.03804.3,111.03804.3.jpg,"1,8 мм",+,10 мин.,747,973,46,11.7,1545
Mazda ,"Demio , V - 1,3",1997-2003,защита картера и КПП ,111.03808.1,111.03808.1.jpg,"1,8 мм",+,8 мин.,757,1010,53,10.7,2025
Mazda ,"Demio , V - все",2002-2007,защита картера и КПП ,111.03809.1,111.03809.1.jpg,"1,8 мм",+,6 мин.,855,874,50,12.9,2125
Mazda ,"323 VI, V - все",1998-2003,защита картера и КПП ,111.03810.1,111.03810.1.jpg,"1,8 мм",+,9 мин.,0,0,0,0,2295
Mazda ,"Premacy , V - все",2005-2010,защита картера и КПП ,111.03802.2,111.03802.2.jpg,"1,8 мм",+,10 мин.,905,1035,54,14.3,2125
Mazda ,"Tribute , V-2,3",2000-2007,защита картера и КПП ,111.03813.1,111.03813.1.jpg,"1,8 мм",+,8 мин.,955,1060,159,16.2,2430
MERCEDES BENZ,,,,,,,,,,,,,
Mercedes Benz,"Sprinter 2WD, V - 311CDI; 315CDI",2009-,защита картера,111.05828.1,111.05828.1.jpg,"1,8 мм",+,8 мин.,680,750,65,12.1,1650
Mercedes Benz,"Sprinter 2WD, V - 311CDI; 315CDI",2009-,защита КПП,111.05829.1,111.05829.1.jpg,"1,8 мм",+,10 мин.,510,810,45,6.4,1735
Mercedes Benz,"Sprinter 2WD, V - 311CDI; 315CDI",2009-,защита топливного бака,111.03907.1,111.03907.1.jpg,"1,8 мм",+,8 мин.,1455,450,120,15,1770
Mercedes Benz,"Sprinter 4WD, V - 3,0 TD",2009-,защита картера,111.03908.1,111.03908.1.jpg,"1,8 мм",+,8 мин.,547,852,66,8.6,1870
Mercedes Benz,"Sprinter Classic, V - 2,1D",2013-,защита картера,111.03921.1,111.03921.1.jpg,"1,8 мм",+,8 мин.,630,886,141,10.35,1545
Mercedes Benz,"Sprinter Classic, V - 2,1D",2013-,защита КПП,111.03922.1,111.03922.1.jpg,"1,8 мм",+,7 мин.,630,886,141,10.35,1665
Mercedes Benz,"Sprinter Classic, V - 2,1D",2013-,защита топливного бака,111.03923.1,111.03923.1.jpg,"1,8 мм",+,10 мин.,630,886,141,10.35,1715
Mercedes Benz,"A-Class картер + КПП, V - 1,5; 1,7; 2,0; 1,6;D 1,8D; 2,0D",2004-2007,защита картера и КПП,111.03916.1,111.03916.1.jpg,"1,8 мм",+,8 мин.,1007,920,47,16.3,2110
Mercedes Benz,"B-Class картер + КПП, V - 1,5; 1,7; 2,0",2005-2011,защита картера и КПП,111.03916.1,111.03916.1.jpg,"1,8 мм",+,8 мин.,1007,920,47,16.3,2110
Mercedes Benz,"С240 (W203) V - 2,4 АКПП",2000-2007,защита радиатора,111.03902.1,111.03902.1.jpg,"1,8 мм",+,8 мин.,368,870,48,5.9,1290
Mercedes Benz,"С240 (W203) V - 2,4 АКПП",2000-2007,защита картера,111.03904.1,111.03904.1.jpg,"1,8 мм",+,7 мин.,593,715,43,6.4,1290
Mercedes Benz,"С240 (W203) V - 2,4 АКПП",2000-2007,защита КПП,111.03905.1,111.03905.1.jpg,"1,8 мм",+,7 мин.,831,581,49,6.4,1290
Mercedes Benz,"Benz W124 , V - 2,0; 2,2; 2,3; 2,5; 2,6; 2,8; 3,0",1985-1995,защита картера,111.03901.1,111.03901.1.jpg,"1,8 мм",+,10 мин.,589,938,56,8.5,2125
Mercedes Benz,"Sprinter МКПП, V - все",1994-2002,защита картера и КПП ,111.03903.1,111.03903.1.jpg,"1,8 мм",+,8 мин.,802,916,126,11.9,2125
MG,,,,,,,,,,,,,
Mg,"350 АКПП, V - 1,5",2013-,защита картера и КПП ,111.08601.1,111.08601.1.jpg,"1,8 мм",+,7 мин.,878,781,63,10.5,1735
Mg,"5 АКПП, V - 1,5",2013-,защита картера и КПП ,111.08601.1,111.08601.1.jpg,"1,8 мм",+,7 мин.,878,781,63,10.5,1735
Mg,"6 АКПП, V - 1,8T",2013-,защита картера и КПП ,111.08602.1,111.08602.1.jpg,"1,8 мм",+,7 мин.,640,770,70,8.2,1580
MITSUBISHI,,,,,,,,,,,,,
Mitsubishi,"ASX , V - все                                  ",2010-,защита картера,111.04016.3,111.04016.3.jpg,"1,8 мм",+,6 мин.,828,831,78,9.5,1430
Mitsubishi,"L200 , V - все",2007-,защита радиатора  ,111.04005.1,111.04005.1.jpg,"1,8 мм",+,3 мин.,396,690,238,6.1,1290
Mitsubishi,"L200 , V - все",2007-,защита картера,111.04006.1,111.04006.1.jpg,"1,8 мм",+,3 мин.,441,588,77,4.2,1205
Mitsubishi,"L200 , V - все",2007-,защита КПП,111.04024.1,111.04024.1.jpg,"1,8 мм",+,7 мин.,701,609,89,8.1,1290
Mitsubishi,"L200 , V - все",2007-,защита РК,111.04025.1,111.04025.1.jpg,"1,8 мм",+,7 мин.,555,586,56,8,1290
Mitsubishi,"L200 , V - 2,5 TD",2007-,защита бензобака,111.04015.2,111.04015.2.jpg,"1,8 мм",+,10 мин.,0,0,0,0,1615
Mitsubishi,"Lancer X , V - 1,5; 1,8; 2,0",2007-,защита картера,111.04016.3,111.04016.3.jpg,"1,8 мм",+,10 мин.,828,831,78,9.5,1430
