ACURA,,,,,,,,,,,,,,,
Infiniti ,"M25 , V - 2,5",2010-2014,защита КПП,333.2407.1,333.2407.1.jpg,нет,4 мм,+,7 мин.,-,788,338,24,5,4565
Infiniti ,"M37 , V - 3,7",2010-2014,защита картера ,333.2412.1,333.2412.1.jpg,нет,4 мм,+,6 мин.,нет,815,980,79,7,6190
Infiniti ,"M37 , V - 3,7",2010-2014,защита КПП,333.2413.1,333.2413.1.jpg,нет,4 мм,+,6 мин.,-,972,380,34,5.5,4680
Infiniti ,"QX56 , V - 5,6                                               ",2010-2013,защита радиатора ,3.2408.1,3.2408.1.jpg,нет,4 мм,штатный,5 мин.,-,583,777,82,5.5,4860
Infiniti ,"QX56 , V - 5,6                                               ",2010-2013,защита картера ,333.4122.1,333.4122.1.jpg,нет,4 мм,+,5 мин.,нет,548,473,56,3.7,3550
Infiniti ,"QX56 , V - 5,6                                               ",2010-2013,защита КПП ,333.4123.1,333.4123.1.jpg,нет,4 мм,+,7 мин.,-,710,370,30,3.3,3550
Infiniti ,"QX56 , V - 5,6                                               ",2010-2013,защита РК ,333.4124.2,333.4124.2.jpg,нет,4 мм,+,6 мин.,-,669,435,21,5.5,4175
ISUZU,,,,,,,,,,,,,,,
Isuzu ,"Axiom , V - 3,5",2001-2004,защиты картера ,333.2007.1,333.2007.1.jpg,нет,4 мм,+,6 мин.,нет,802,538,80,5.7,4310
Isuzu ,"Axiom , V - 3,5",2001-2005,защита КПП,333.2002.2,333.2002.2.jpg,Да,3 мм,+,5 мин.,-,669,444,60,2.3,3125
Isuzu ,"Axiom , V - 3,5",2001-2006,защита РК,333.2006.1,333.2006.1.jpg,Да,3 мм,+,4 мин.,-,610,570,42,3.3,3125
JEEP,,,,,,,,,,,,,,,
Jeep,"Grand Cherokee , V -  3,0 ;3TDI; 3,6; 5,7",2010-2013 2013-,защита картера ,333.2734.1,333.2734.1.jpg,нет,4 мм,+,7 мин.,Да,651,425,69,3.2,7125
Jeep,"Grand Cherokee , V -  3,0 ;3TDI; 3,6; 5,7",2010-2013 2013-,защита РК и топливных трубок,333.2735.1,333.2735.1.jpg,нет,4 мм,+,10 мин.,-,730,536,30,6,9310
Jeep,"Grand Cherokee, V -  3,0 TDI; 3,6; 5,7",2010-2013 2013-,защита топливных трубок,333.2713.1,333.2713.1.jpg,нет,4 мм,+,7 мин.,-,767,404,56,3,5875
Jeep,"Grand Cherokee, V -  3,0 TDI; 3,6; 5,7",2010-2013 2013-,защита топливного бака,333.2712.2,333.2712.2.jpg,нет,4 мм,+,11мин.,-,947,616,54,14.4,14925
Jeep,"Grand Cherokee, V -  3,0 TDI; 3,6; 5,7",2010-2013 2013-, защита радиатора,333.2714.1,333.2714.1.jpg,,,,,,,,,,3500
Jeep,"Grand Cherokee, V -  3,0 TDI; 3,6; 5,7",2010-2013 2013-,защита картера  ,333.2715.1,333.2715.1.jpg,,,,,,,,,,2100
Jeep,"Grand Cherokee, V -  3,0 TDI; 3,6; 5,7",2010-2013 2013-,защита КПП,333.2716.1,333.2716.1.jpg,,,,,,,,,,2600
Jeep,"Grand Cherokee, V -  3,0 TDI; 3,6; 5,7",2010-2013 2013-,защита РК,333.2717.1,333.2717.1.jpg,,,,,,,,,,2020
Jeep,"Grand Cherokee, V -  3,0 TDI; 3,6; 5,7",2010-2013 2013-,защита радиатора,333.2708.1,333.2708.1.jpg,,,,,,,,,,2600
Jeep,"Grand Cherokee, V -  3,0 TDI; 3,6; 5,7",2010-2013 2013-,защита картера,333.2709.1,333.2709.1.jpg,,,,,,,,,,1700
Jeep,"Grand Cherokee, V -  3,0 TDI; 3,6; 5,7",2010-2013 2013-,защита КПП,333.2710.1,333.2710.1.jpg,,,,,,,,,,1860
Jeep,"Grand Cherokee, V -  3,0 TDI; 3,6; 5,7",2010-2013 2013-,защита РК,3.2711.2,3.2711.2.jpg,,,,,,,,,,1700
Jeep,"Cherokee АКПП,  4WD, V - 2,4, 3,2",2014-,защита картера и КПП ,333.2728.1,333.2728.1.jpg,нет,4 мм,+,8 мин.,"Да (2,4; 3,2)",740,986,72,7.85,7540
Jeep,"Cherokee АКПП,  4WD, V - 2,4, 3,2",2014-,защита редуктора,333.2727.1,333.2727.1.jpg,нет,4 мм,+,7 мин.,-,385,486,35,4.5,5875
Jeep,"Cherokee АКПП,  4WD, V - 2,4, 3,2",2014-,защита топливного бака,333.2729.1,333.2729.1.jpg,нет,4 мм,+,8 мин.,-,575,478,55,8.7,7540
Jeep,"Compas, V - 2,4",2007-2013 2013-,защита картера и КПП ,333.2707.1,333.2707.1.jpg,нет,4 мм,+,8 мин.,нет,760,822,57,8,7540
Jeep,"Liberty , V - 2,4",2008-,защита картера и КПП ,333.2707.1,333.2707.1.jpg,нет,4 мм,+,8 мин.,нет,760,822,57,8,7540
Jeep,"Cherokee , V - 2,8D, 3,7i",2008-2014,защита картера ,333.2704.1,333.2704.1.jpg,нет,4 мм,+,6 мин.,нет,733,739,133,6.3,5110
Jeep,"Cherokee , V - 2,8D, 3,7i",2008-2014,защита КПП,333.2705.1,333.2705.1.jpg,нет,4 мм,+,6 мин.,-,794,340,55,3.3,6305
Jeep,"Cherokee , V - 2,8D, 3,7i",2008-2014,защита РК ,333.2706.1,333.2706.1.jpg,нет,4 мм,+,8 мин.,-,513,930,54,6,8240
KIA,,,,,,,,,,,,,,,
Kia,"Ceed , V - все",2012-,защита картера и КПП ,333.2327.1,333.2327.1.jpg,Да,3 мм,+,8 мин.,нет,632,790,42,7.7,4970
Kia,"Cerato , V - 1,6",2013-,защита картера и КПП ,333.2327.1,333.2327.1.jpg,Да,3 мм,+,8 мин.,нет,632,790,42,7.7,4970
Kia,"Mohave , V - 3,0; 3,8 ",2008-,защита радиатора ,3.2813.1,3.2813.1.jpg,нет,4 мм,штатный ,5 мин.,-,489,877,151,4.8,3210
Kia,"Mohave , V - 3,0; 3,8 ",2008-,защита картера ,333.2814.1,333.2814.1.jpg,нет,4 мм,+,5 мин.,нет,423,645,15,4,2495
Kia,"Mohave , V - 3,0; 3,8 ",2008-,защита КПП ,333.2815.1,333.2815.1.jpg,нет,4 мм,+,4 мин.,-,785,715,17,6.8,3915
Kia,"Mohave , V - 3,0; 3,8 ",2008-,защита РК ,333.2816.1,333.2816.1.jpg,нет,4 мм,+,4 мин.,-,892,470,26,4.2,2255
Kia,"Optima , V - 2,4",2012-,защита картера и КПП ,333.2824.1,333.2824.1.jpg,нет,4 мм,+,8 мин.,нет,711,930,24,8.9,4970
Kia,"Picanto , V - 1,0; 1,2",2011-,защита картера и КПП ,333.2818.1,333.2818.1.jpg,нет,4 мм,+,7 мин.,нет,640,863,47,9.4,4970
Kia,"Quoris, V-3,8",2012-,защита картера,333.2329.1,333.2329.1.jpg,нет,4 мм,+,8 мин.,нет,601,912,25,7.3,4995
Kia,"Quoris, V3,8",2012-,защита КПП ,333.2332.1,333.2332.1.jpg,нет,4 мм,+,5 мин.,-,931,436,52,5.1,3320
Kia,"Rio , V - все",2011-,защита картера и КПП ,333.2343.1,333.2343.1.jpg,Да,3 мм,+,9 мин.,"Да(1,4; 1,6)",970,700,95,4.8,4970
Kia,"Sorento , V -2,2; 2,4",2012-,защита картера и КПП ,333.2823.1,333.2823.1.jpg,Да,3 мм,+,7 мин.,нет,722,742,85,7.4,4970
Kia,"Sorento , V -2,2; 2,4",2012-,защита редуктора,333.2337.1,333.2337.1.jpg,нет,4 мм,+,5 мин.,-,464,282,40,4.3,3190
Kia,"Sorento , V -2,2; 2,4",2012-,защита топливного бака,333.2338.1,333.2338.1.jpg,нет,4 мм,+,9 мин.,-,769,617,30,6.9,4970
Kia,"Sportage , V - 2,0",2010-,защита картера и КПП ,333.2323.2,333.2323.2.jpg,Да,3 мм,+,5 мин.,нет,614,766,102,7.3,5190
Kia,"Soul , V - 1,6 АКПП",2014-,защита картера и КПП ,333.2827.1,333.2827.1.jpg,нет,4 мм,+,9 мин.,"Да (1,6; 1,6D)",666,930,100,8.3,4970
Kia,"Vengа , V - 1,4; 1,6",2010-,защита картера и КПП ,333.2817.1,333.2817.1.jpg,нет,4 мм,+,4 мин.,нет,711,786,38,6.8,4970
Kia,"Ceed , V - 1,4; 1,6; 2,0",2007-2012,защита картера и КПП ,333.2302.2,333.2302.2.jpg,нет,4 мм,+,4 мин.,нет,527,880,45,5.6,4970
Kia,"Cerato , V - 1,6",2009-2013,защита картера и КПП ,333.2302.2,333.2302.2.jpg,нет,4 мм,+,4 мин.,нет,527,880,45,5.6,4970
Kia,"Rio III , V - 1,4",2005-2011,защита картера и КПП ,333.2805.1,333.2805.1.jpg,нет,4 мм,+,4 мин.,нет,650,870,42,6.8,4970
Kia,"Sorento , V -2,2; 2,4",2009-2012,защита картера и КПП ,333.2811.1,333.2811.1.jpg,нет,4 мм,+,7 мин.,нет,715,850,56,7.6,4970
Kia,"Soul , V - 1,6",2009-2014,защита картера и КПП ,333.2806.1,333.2806.1.jpg,нет,4 мм,+,5 мин.,нет,851,726,77,7.5,4970
LADA,,,,,,,,,,,,,,,
Lada,"2110 / 2170 Priora , V- 1,6",1995-2007 2007 -,защита картера и КПП,3.6018.1,3.6018.1.jpg,Да,3 мм,штатный ,5 мин.,"Да (1,6)",697,1024,134,6.5,3860
Lada,Granta АКПП V - все,2011-,защита картера и КПП,333.6016.1,333.6016.1.jpg,Да,3 мм,+,5 мин.,"Да (1,6 АКПП)",705,797,100,5.4,3860
Lada,Granta МКПП V - все,2011-,защита картера и КПП,333.6017.1,333.6017.1.jpg,Да,3 мм,+,5 мин.,"Да (1,6 МКПП)",705,764,90,5.8,3860
Lada,Kalina АКПП V - все,2007-,защита картера и КПП,333.6016.1,333.6016.1.jpg,Да,3 мм,+,5 мин.,"Да (1,6 АКПП)",705,797,100,5.4,3860
Lada,Kalina  МКПП V - все,2007-,защита картера и КПП,333.6017.1,333.6017.1.jpg,Да,3 мм,+,5 мин.,"Да (1,6 МКПП)",705,764,90,5.8,3860
Lada,Largus 8 кл / 16 кл.; V - все,2012-,защита картера и КПП,333.6027.1,333.6027.1.jpg,Да,3 мм,+,7 мин.,нет,813,814,76,6,4970
LAND ROVER,,,,,,,,,,,,,,,
Land Rover ,"Defender 110, V - все",2005-,защита КПП ,333.3111.1,333.3111.1.jpg,нет,4 мм,+,10 мин.,-,609,590,111,6.1,7370
Land Rover ,"Defender 110, V - все",2005-,защита РК ,333.3112.1,333.3112.1.jpg,нет,4 мм,+,9 мин.,-,710,759,50,5.8,7020
Land Rover ,"Discovery 4 , V - все",2009-,картера и радиатора ,333.3110.1,333.3110.1.jpg,нет,4 мм,+,9 мин.,нет,1046,890,95,9.9,17055
Land Rover ,"Discovery 4 , V - все",2009-,защита КПП и РК ,333.3109.1,333.3109.1.jpg,нет,4 мм,+,8 мин.,-,861,859,78,7,11375
Land Rover ,"Freelander 2 , V - все",2012-,защита картера и КПП ,333.3115.1,333.3115.1.jpg,нет,4 мм,+,8 мин.,нет,711,930,103,8.1,8425
Land Rover ,"Freelander 2 , V - все",2007-2011 2012-,защита бензобака,333.3102.1,333.3102.1.jpg,нет,4 мм,+,10 мин.,-,771,956,82,11.3,13155
Land Rover ,"Range Rover , V - 4,4",2012-,защита картера ,333.3116.1,333.3116.1.jpg,нет,4 мм,+,9 мин.,нет,866,838,64,7.8,15495
Land Rover ,"Range Rover , V - 4,4",2012-,защита КПП,333.3117.1,333.3117.1.jpg,нет,4 мм,+,9 мин.,-,613,480,64,3.3,8760
Land Rover ,"Range Rover , V - 4,4",2012-,защита РК,333.3118.1,333.3118.1.jpg,нет,4 мм,+,9 мин.,-,589,545,141,4.3,9440
Land Rover ,"Range Rover , V - 5,0",2012-,защита картера ,333.3116.1,333.3116.1.jpg,нет,4 мм,+,9 мин.,нет,866,838,64,7.8,15495
Land Rover ,"Range Rover , V - 5,0",2012-,защита КПП и РК ,333.3119.1,333.3119.1.jpg,нет,4 мм,+,9 мин.,-,928,475,50,5.3,15210
Land Rover ,"Range Rover Evoque , V - все",2011-,защита картера и КПП ,333.3103.1,333.3103.1.jpg,нет,4 мм,+,9 мин.,нет,665,850,30,6.7,8335
Land Rover ,"Freelander 2 , V - все",2007-2011,защита картера и КПП ,333.3101.1,333.3101.1.jpg,нет,4 мм,+,8 мин.,нет,712,900,100,8,8425
Land Rover ,"Range Rover , V - все",2001-2012,защита картера ,333.3106.1,333.3106.1.jpg,нет,4 мм,+,9 мин.,нет,877,740,64,8.5,13145
Land Rover ,"Range Rover , V - все",2001-2012,защита КПП ,333.3107.1,333.3107.1.jpg,нет,4 мм,+,7 мин.,-,748,660,56,5.7,12130
Land Rover ,"Range Rover , V - все",2001-2012,защита РК ,333.3108.1,333.3108.1.jpg,нет,4 мм,+,8 мин.,-,539,660,56,4.5,8425
Land Rover ,"Range Rover Sport , V - все",2005-2012,защита картера и радиатора,333.3110.1,333.3110.1.jpg,нет,4 мм,+,9 мин.,нет,1046,890,95,9.9,17055
Land Rover ,"Range Rover Sport , V - все",2005-2012,защита КПП и РК ,333.3109.1,333.3109.1.jpg,нет,4 мм,+,8 мин.,-,861,859,78,7,11375
LEXUS,,,,,,,,,,,,,,,
Lexus ,"ES 250, V - 2,5",2012-,защита картера и КПП,333.5781.1,333.5781.1.jpg,Да,3 мм,+,7 мин.,нет,611,970,70,5.4,5875
Lexus ,"ES 350, V - 3,5",2012-,защита картера и КПП,333.5781.1,333.5781.1.jpg,Да,3 мм,+,7 мин.,нет,611,970,70,5.4,5875
Lexus ,"GX 460 , V - 4,6",2009-,защита картера часть 1,333.5783.1,333.5783.1.jpg,Да,4 мм,+,9 мин.,"Да (3,0TD; 4,0)",590,820,175,7,4030
Lexus ,"GX 460 , V - 4,6",2009-,защита картера часть 2,333.5784.1,333.5784.1.jpg,Да,4 мм,+,8 мин.,"Да (3,0TD; 4,0)",480,655,60,3.5,4470
Lexus ,"GX 460 , V - 4,6",2009-,защита КПП и РК,333.5785.1,333.5785.1.jpg,Да,4 мм,+,8 мин.,-,1090,519,55,9.5,6410
Lexus ,"LX  570 , V - 5,7",2008-,защита картера часть 1,333.5713.2,333.5713.2.jpg,Да,4 мм,+,6 мин.,нет,650,700,40,6.75,4730
Lexus ,"LX  570 , V - 5,7",2008-,защита картера часть 2,333.5714.2,333.5714.2.jpg,Да,4 мм,+,5 мин.,нет,570,715,20,4.3,3720
Lexus ,"LX  570 , V - 5,7",2008-,защита КПП,333.5715.3,333.5715.3.jpg,Да,4 мм,+,6 мин.,-,870,550,40,6.2,4355
Lexus ,"NX, AWD V-2,5 Hybrid",2014-,защита картера и КПП,333.3206.1,333.3206.1.jpg,нет,4 мм,+,6 мин.,"Да (2,5 Hybrid)",703,961,105,7.5,5875
Lexus ,"RX 270 , V - все",2008-,защита картера и КПП,333.5781.1,333.5781.1.jpg,Да,3 мм,+,7 мин.,нет,611,970,70,5.4,5875
Lexus ,"RX 350 , V - все",2008-,защита картера и КПП,333.5781.1,333.5781.1.jpg,Да,3 мм,+,7 мин.,нет,611,970,70,5.4,5875
LUXGEN,,,,,,,,,,,,,,,
Luxgen,"Luxgen 7 SUV, V - 2,2",2013-,защита картера и КПП,333.8801.1,333.8801.1.jpg,нет,4 мм,+,9 мин.,нет,648,1070,69,10.1,4970
MAZDA,,,,,,,,,,,,,,,
Mazda,"Mazda 2 , V - 1,5",2008-,защита картера и КПП ,333.3801.1,333.3801.1.jpg,нет,4 мм,+,9 мин.,нет,740,970,105,9.7,4970
Mazda ,"Mazda 3 , V - 1,5; 1,6; 2,0",2013-,защита картера и КПП ,333.3817.1,333.3817.1.jpg,Да,4 мм,+,7 мин.,нет,680,942,68,6.5,4970
Mazda ,"Mazda 6 , V - 2,0; 2,5",2013-,защита картера и КПП ,333.3817.1,333.3817.1.jpg,Да,4 мм,+,7 мин.,нет,680,942,68,6.5,4970
Mazda,"CX-5 , V - 2,0; 2,5",2011-,защита картера и КПП ,333.3817.1,333.3817.1.jpg,Да,4 мм,+,7 мин.,нет,680,942,68,6.5,4970
Mazda,"CX-7 , V - 2,3",2007-,защита картера и КПП ,333.3806.1,333.3806.1.jpg,нет,4 мм,+,7 мин.,нет,692,989,47,8.3,4970
Mazda,"CX-9 , V- 3,7",2007-2012 2012-,защита картера и КПП ,333.3806.1,333.3806.1.jpg,нет,4 мм,+,7 мин.,нет,692,989,47,8.3,4970
Mazda,"Mazda 3 , V - 1,6; 2,0",2009-2013,защита картера и КПП ,333.3804.3,333.3804.3.jpg,нет,4 мм,+,10 мин.,нет,749,974,48,9.2,4970
Mazda,"Mazda 6 , V - 1,8; 2,0; 2,5",2007-2012,защита картера и КПП ,333.3805.2,333.3805.2.jpg,нет,4 мм,+,8 мин.,нет,665,880,37,7,4970
MERCEDES BENZ,,,,,,,,,,,,,,,
Mercedes Benz,"A , ""180, 200""",2012-,защита картера и КПП,333.3906.1,333.3906.1.jpg,Да,4 мм,+,8 мин.,"Да(1,6)",1030,940,56,11,9475
Mercedes Benz,"B , ""180""",2012-,защита картера и КПП,333.3906.1,333.3906.1.jpg,Да,4 мм,+,8 мин.,"Да(1,6)",1030,940,56,11,9475
Mercedes Benz,"С, ""180""",2014-,защита КПП,333.3920.1,333.3920.1.jpg,нет,4 мм,+,6 мин.,-,700,420,20,6.7,7370
Mercedes Benz,"CLA , ""200""",2013-,защита картера и КПП,333.3906.1,333.3906.1.jpg,Да,4 мм,+,8 мин.,"Да(1,6)",1030,940,56,11,9475
Mercedes Benz,"E, 4WD V-2,1",2013-,защита КПП,333.3919.1,333.3919.1.jpg,нет,4 мм,+,6 мин.,-,780,365,40,4.2,7370
Mercedes Benz,"CLA , ""200""",2013-,защита картера и КПП,333.3906.1,333.3906.1.jpg,Да,4 мм,+,8 мин.,"Да(1,6)",1030,940,56,11,9475
Mercedes Benz,"GL350 CDI, V - 3,0d",2012-,защита КПП,333.3925.1,333.3925.1.jpg,нет,4 мм,+,7 мин.,-,405,1100,70,4.1,6670
Mercedes Benz,"GL350 CDI, V - 3,0d",2012-,защита бензобака,333.3926.1,333.3926.1.jpg,нет,4 мм,+,10 мин.,-,890,570,25,12.4,9475
Mercedes Benz,"GL350 CDI, V - 3,0d",2012-,защита бака BLUETEC,333.3927.1,333.3927.1.jpg,нет,4 мм,+,5 мин.,-,687,687,170,5.7,7370
Mercedes Benz,"GL350 CDI, V - 3,0d",2012-,защита редуктора,333.3924.1,333.3924.1.jpg,нет,4 мм,+,7 мин.,-,495,260,110,3.2,4915
Mercedes Benz,"S, (W222), 4WD, ""500""",2013-,защита картера,333.3912.1,333.3912.1.jpg,нет,4 мм,+,11 мин.,нет,605,955,25,7.3,12675
Mercedes Benz,"S, (W222), 4WD, ""500""",2013-,защита КПП,333.3913.1,333.3913.1.jpg,нет,4 мм,+,10 мин.,-,1035,950,35,7.7,18215
Mercedes Benz,"Sprinter 2WD, V - 311CDI; 315CDI",2009-,защита картера,333.5828.1,333.5828.1.jpg,нет,4 мм,+,10 мин.,нет,680,750,65,10,7230
Mercedes Benz,"Sprinter 2WD, V - 311CDI; 315CDI",2009-,защита КПП,333.5829.1,333.5829.1.jpg,нет,4 мм,+,8 мин.,-,510,810,45,4.5,5225
Mercedes Benz,"Sprinter 2WD, V - 311CDI; 315CDI",2009-,защита топливного бака,333.3907.1,333.3907.1.jpg,нет,4 мм,+,11 мин.,-,1455,450,120,11,11230
Mercedes Benz,"Sprinter Classic 2WD, V -2 ,1",2013-,защита картера,333.3921.1,333.3921.1.jpg,нет,4 мм,+,10 мин.,"Да(2,1)",630,886,145,8.9,8425
Mercedes Benz,"Sprinter Classic 2WD, V -2 ,1",2013-,защита КПП,333.3922.1,333.3922.1.jpg,нет,4 мм,+,8 мин.,-,475,1035,98,7.4,7370
Mercedes Benz,"Sprinter Classic 2WD, V -2 ,1",2013-,защита топливного бака,333.3923.1,333.3923.1.jpg,нет,4 мм,+,11 мин.,-,1256,540,76,10.8,9475
Mercedes Benz,"Viano 4WD, V - 2,2CDI",2011-,защита редуктора,333.3909.1,333.3909.1.jpg,нет,4 мм,+,10 мин.,-,785,535,85,8,8425
Mercedes Benz,"Viano 4WD, V - 2,2CDI",2011-,защита топливного бака,333.3911.1,333.3911.1.jpg,нет,4 мм,+,11 мин.,-,1300,890,125,12.5,9475
MINI,,,,,,,,,,,,,,,
Mini,"Cooper Cooper, V-1,5",2014-,защита картера и КПП ,333.8203.1,333.8203.1.jpg,нет,4 мм,+,9 мин.,"Да(1,5; 2,0)",830,800,60,7.8,10010
Mini,"Cooper Cooper S, V-2,0",2014-,защита картера и КПП ,333.8203.1,333.8203.1.jpg,нет,4 мм,+,9 мин.,"Да(1,5; 2,0)",830,800,60,7.8,10010
Mini,Cooper Countryman S,2010-,защита картера и КПП ,333.8202.1,333.8202.1.jpg,нет,4 мм,+,9 мин.,нет,715,862,107,7.4,10010
Mini,Cooper,2006-2014,защита картера и КПП ,333.8201.1,333.8201.1.jpg,нет,4 мм,+,9 мин.,нет,721,852,52,7.6,10010
Mini,Cooper S,2006-2014,защита картера и КПП ,333.8201.1,333.8201.1.jpg,нет,4 мм,+,9 мин.,нет,721,852,52,7.6,10010
MITSUBISHI,,,,,,,,,,,,,,,
Mitsubishi ,"ASX , V - все                                   ",2010-,защита картера и КПП ,333.4016.3,333.4016.3.jpg,Да,3 мм,+,10 мин.,нет,828,831,78,7.3,4970
Mitsubishi ,"L200 , V - 2,5 TD",2007-,защита радиатора  ,333.4005.1,333.4005.1.jpg,нет,4 мм,+,3 мин.,-,396,690,238,4.9,3015
Mitsubishi ,"L200 , V - 2,5 TD",2007-,защита картера,333.4006.1,333.4006.1.jpg,нет,4 мм,+,3 мин.,нет,441,588,77,3,2620
Mitsubishi ,"L200 , V - 2,5 TD",2007-,защита КПП,333.4024.1,333.4024.1.jpg,нет,4 мм,+,7 мин.,-,701,609,89,6.4,3650
Mitsubishi ,"L200 , V - 2,5 TD",2007-,защита РК,333.4025.1,333.4025.1.jpg,нет,4 мм,+,7 мин.,-,555,586,56,6.7,3785
Mitsubishi ,"L200 , V - 2,5 TD",2007-,защита бензобака,333.4015.2,333.4015.2.jpg,нет,4 мм,+,10 мин.,-,1050,414,115,6.5,4970
Mitsubishi ,"Lancer X , V - 1,5; 1,8; 2,0",2007-,защита картера и КПП ,333.4016.3,333.4016.3.jpg,Да,3 мм,+,10 мин.,нет,828,831,78,7.3,4970
Mitsubishi ,"Outlander , V - 2,0; 2,4; 3,0",2012-,защита картера и КПП ,333.4028.2,333.4028.2.jpg,Да,3 мм,+,7 мин.,нет,740,920,80,7.5,5190
Mitsubishi ,"Pajero IV , V - 3,0; 3,2; 3,8",2007-,защита радиатора  ,333.4012.1,333.4012.1.jpg,нет,4 мм,+,3 мин.,-,432,898,95,5.1,3400
Mitsubishi ,"Pajero IV , V - 3,0; 3,2; 3,8",2007-,защита картера,333.4003.1,333.4003.1.jpg,нет,4 мм,+,4 мин.,нет,453,660,44,3.7,2485
Mitsubishi ,"Pajero IV , V - 3,0; 3,2; 3,8",2007-,защита КПП,333.4004.2,333.4004.2.jpg,нет,4 мм,+,5 мин.,-,578,708,96,7.2,3530
Mitsubishi ,"Pajero IV , V - 3,0; 3,2; 3,8",2007-,защита РК,333.4011.3,333.4011.3.jpg,нет,4 мм,+,5 мин.,-,854,504,43,6.1,3650
Mitsubishi ,"Pajero Sport , V - 3,0; 3,2",2008-,защита радиатора  ,333.4005.1,333.4005.1.jpg,нет,4 мм,+,3 мин.,-,396,690,238,4.9,3015
Mitsubishi ,"Pajero Sport , V - 3,0; 3,2",2008-,защита картера,333.4006.1,333.4006.1.jpg,нет,4 мм,+,3 мин.,нет,441,588,77,3,2620
Mitsubishi ,"Pajero Sport , V - 3,0; 3,2",2008-,защита КПП,333.4024.1,333.4024.1.jpg,нет,4 мм,+,7 мин.,-,701,609,89,6.4,3650
Mitsubishi ,"Pajero Sport , V - 3,0; 3,2",2008-,защита РК,333.4025.1,333.4025.1.jpg,нет,4 мм,+,7 мин.,-,555,586,56,6.7,3785
Mitsubishi ,"Outlander XL , V - 2,0; 2,4",2007-2012,защита картера и КПП ,333.4016.3,333.4016.3.jpg,Да,3 мм,+,10 мин.,нет,828,831,78,7.3,4970
Mitsubishi ,"Outlander XL , V - 3,0",2007-2012,защита картера и КПП ,333.4013.2,333.4013.2.jpg,нет,4 мм,+,10 мин.,нет,820,833,77,7.2,4970
NISSAN,,,,,,,,,,,,,,,
Nissan ,"Almera; V - 1,6",2013-,защита картера и КПП ,333.6027.1,333.6027.1.jpg,Да,3 мм,+,7 мин.,нет,813,814,76,6,4970
Nissan,"Murano , V - 3,5",2008-,защита картера и КПП ,333.4118.1,333.4118.1.jpg,нет,4 мм,+,8 мин.,нет,639,990,83,6,4970
Nissan,"Navara , V - 2,5; 3,0; 4,0",2005-,защита картера,333.4105.2,333.4105.2.jpg,нет,4 мм,+,4 мин.,"Да(2,5)",532,738,47,4.3,3210
Nissan,"Navara , V - 2,5; 3,0; 4,0",2005-,защита КПП,333.4106.2,333.4106.2.jpg,нет,4 мм,+,6 мин.,-,688,807,41,6.7,4070
Nissan,"Navara , V - 2,5; 3,0; 4,0",2005-,защита РК,333.4110.1,333.4110.1.jpg,нет,4 мм,+,5 мин.,-,1000,750,47,6,3410
Nissan,"Nissan Juke , V - 1,6",2011-,защита картера и КПП ,333.4141.1,333.4141.1.jpg,Да,3 мм,+,6 мин.,нет,693,846,25,4.5,4970
Nissan,"Note , V - 1,4",2005-,защита картера и КПП ,333.4108.1,333.4108.1.jpg,нет,4 мм,+,6 мин.,нет,772,875,47,5.7,4970
Nissan,"NP 300 , V - 2,5TD                                                   ",2008-,защита картера,333.4125.1,333.4125.1.jpg,нет,4 мм,+,4 мин.,нет,658,836,57,7.7,4500
Nissan,"NP 300 , V - 2,5TD                                                   ",2008-,защита КПП,333.4126.1,333.4126.1.jpg,нет,4 мм,+,4 мин.,-,904,539,29,6.7,3850
Nissan,"NP 300 , V - 2,5TD                                                   ",2008-,защита РК,333.4127.1,333.4127.1.jpg,нет,4 мм,+,4 мин.,-,493,488,45,3,2640
Nissan,"Pathfinder , V - 3,5 ",2014-,защита картера и КПП,333.2415.2,333.2415.2.jpg,нет,4 мм,+,7 мин.,нет,720,900,90,9.4,6095
Nissan,"Patrol , V - 5,6                                  ",2010-,защита радиатора,3.4121.1,3.4121.1.jpg,нет,4 мм,штатный,4 мин.,-,447,845,111,3.6,3530
Nissan,"Patrol , V - 5,6                                  ",2010-,защита картера,333.4122.1,333.4122.1.jpg,нет,4 мм,+,4 мин.,нет,548,473,56,3.7,3005
Nissan,"Patrol , V - 5,6                                  ",2010-,защита КПП,333.4123.1,333.4123.1.jpg,нет,4 мм,+,3 мин.,-,710,370,30,3.3,3005
Nissan,"Patrol , V - 5,6                                  ",2010-,защита РК,333.4124.2,333.4124.2.jpg,нет,4 мм,+,3 мин.,-,669,435,21,5.5,3530
Nissan ,"Qashqai CVT, V - 2,0",2014-,защита картера и КПП ,333.4148.1,333.4148.1.jpg,нет,3 мм,+,6 мин.,"Да(2,0)",750,1045,100,7.5,4970
Nissan ,"Sentra АКП, V-1,6",2014-,защита картера и КПП ,333.4151.1,333.4151.1.jpg,нет,"1,8 мм",+,6 мин.,"Да(1,6)",715,750,45,5.8,4970
Nissan,"Teana , V - 2,5; 3,5",2008-2014 2014-,защита картера и КПП ,333.4145.1,333.4145.1.jpg,нет,4 мм,+,7 мин.,"Да(3,5)",782,898,112,8.4,4970
Nissan,"Terrano, V - 1,6: 2,0",2014-,защита картера и КПП ,333.4702.1,333.4702.1.jpg,нет,4 мм,+,6 мин.,нет,720,914,73,7,4970
